id_registro,ipa,anio,fecha,lat,lon
512,221060091,2024,2024-06-18,42.39847633992225,-2.705986562073672
217,220960018,2020,2020-09-07,42.55873688280217,-2.760346080856251
190,210980020,2019,2019-11-26,42.54661934709923,-2.916801726658035
439,221120045,2025,2025-12-03,42.33259119313079,-2.75745581408348
219,210980114,2020,2020-10-29,42.57710495472772,-2.886529122493577
469,211040588,2019,2019-07-08,42.45931602558262,-2.885100086887117
139,210980214,2017,2017-10-17,42.54503266880595,-2.903224018219865
1072,231240007,2025,2025-06-02,42.1051967890556,-2.267210441580483
726,231030091,2017,2017-05-11,42.45121323934095,-2.350846278699278
1095,251160035,2021,2021-11-17,42.20798915192356,-1.712301862924226
806,231020155,2021,2021-05-12,42.46754330182347,-2.37558966442288
394,221230018,2016,2016-04-11,42.154880847696,-2.684058394764005
507,221020012,2023,2023-12-13,42.4520873303707,-2.712436749582759
715,241060011,2016,2016-11-04,42.35852858896853,-2.039737837301822
787,231020155,2020,2020-07-14,42.46754330182347,-2.37558966442288
317,210980012,2024,2024-06-17,42.51755526112446,-2.926652431349929
1094,241140065,2021,2021-11-11,42.30143210809354,-1.922367832042142
204,211040003,2020,2020-07-14,42.49441709454535,-2.881190331023289
990,241150187,2019,2019-06-26,42.20492423360142,-2.132918988910713
907,231030088,2025,2025-11-12,42.44787000248758,-2.283962725608765
763,231030088,2019,2019-06-12,42.44787000248758,-2.283962725608765
698,231030088,2015,2015-10-26,42.44787000248758,-2.283962725608765
682,221080061,2025,2025-12-02,42.40953540715909,-2.536814660169909
612,221040004,2021,2021-03-09,42.48410494753875,-2.557423996187595
604,221040043,2020,2020-07-14,42.43326316274595,-2.551921968548726
565,221030027,2017,2017-06-01,42.48842278081459,-2.632459139593939
18,211020002,2019,2019-03-12,42.48939256639613,-3.088026260368538
89,210970015,2016,2016-05-11,42.54901707900289,-2.952120489507344
316,210960027,2024,2024-06-17,42.50475520912932,-3.043305794074483
55,210980017,2015,2015-05-17,42.52013902296586,-2.873861339000644
169,210960027,2019,2019-06-24,42.50475520912932,-3.043305794074483
194,210980214,2019,2019-11-26,42.54503266880595,-2.903224018219865
966,241160189,2017,2017-10-16,42.21932036218588,-2.079143885647088
699,231070081,2015,2015-11-03,42.39558171066405,-2.324045570376735
920,241330041,2015,2015-07-16,41.9630301208927,-1.995945241897962
1080,251150055,2021,2021-06-15,42.2494675682009,-1.852787892570041
849,231030090,2023,2023-05-17,42.442190133813,-2.309379310744986
547,221040043,2016,2016-05-12,42.43326316274595,-2.551921968548726
517,221020087,2025,2025-03-24,42.48315794500343,-2.755171673364329
992,241160255,2019,2019-12-11,42.22076103574621,-2.048213668948267
348,210980206,2025,2025-03-25,42.56478511289075,-2.877816206923574
1138,251150055,2024,2024-06-11,42.2494675682009,-1.852787892570041
545,221040004,2016,2016-03-08,42.48410494753875,-2.557423996187595
180,210980017,2019,2019-07-08,42.52013902296586,-2.873861339000644
1026,241160069,2022,2022-05-04,42.21696851168227,-2.021349317116337
902,231080029,2025,2025-11-05,42.34012359735669,-2.236677130498064
1037,241160069,2023,2023-05-16,42.21696851168227,-2.021349317116337
280,210980114,2022,2022-05-11,42.57710495472772,-2.886529122493577
195,220950084,2019,2019-11-28,42.57038980189249,-2.85008635679294
214,210970015,2020,2020-07-15,42.54901707900289,-2.952120489507344
650,221040004,2024,2024-06-12,42.48410494753875,-2.557423996187595
410,221120006,2021,2021-08-31,42.25067787079284,-2.756545520539771
42,211020002,2025,2025-12-03,42.48939256639613,-3.088026260368538
632,221030031,2022,2022-05-12,42.48271132080834,-2.661121739998094
369,220950053,2025,2025-05-15,42.54060232582512,-2.839501585761097
279,220950053,2022,2022-05-11,42.54060232582512,-2.839501585761097
777,241050067,2019,2019-12-10,42.41397551052157,-2.152468483233016
328,220950084,2024,2024-06-19,42.57038980189249,-2.85008635679294
314,210980206,2023,2023-12-13,42.56478511289075,-2.877816206923574
1014,241220031,2021,2021-06-16,42.16499574779844,-2.025843081913839
278,220950005,2022,2022-05-11,42.5640994142308,-2.840196710775874
455,221060091,2017,2017-01-25,42.39847633992225,-2.705986562073672
472,221020012,2019,2019-12-10,42.4520873303707,-2.712436749582759
