ipa,nombre_punto,fecha,x_utm30,y_utm30,cota,codigo_masa_agua,masa_agua,naturaleza,localidad,municipio,provincia,no3_mgl,red,anio,mes,afectada,en_riesgo,clase,indicativo,nombre,dist_estacion_m,indicativo_clima,nombre_clima,altitud,prec,tmed,anio_clima,mes_clima,precip_7d,precip_15d,precip_30d,temp_media_7d,temp_media_30d,anomalia_temp,evento_extremo_lluvia,latitud,longitud
241060011,CANTARROYUELA DE PRADEJON (PO: 1 PA: 26),2022-11-30,579079,4690031,325.0,49.0,ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,Pozo,PRADEJON,PRADEJÓN,Rioja (La),2.5,RNIT,2022,11,False,False,normal,9170,"LOGROÑO, AEROPUERTO",25533.1932393197,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,9.4,2022.0,11.0,14.800000000000008,31.200000000000006,35.50000000000001,9.0,11.123333333333331,-0.7784848484848492,False,42.454,-2.322
231070139,La Senda (PO: 16; PA: 214),2023-05-15,557208,4691574,520.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,,MURILLO DE RÍO LEZA,Rioja (La),198.0,RNIT,2023,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",8953.559579368382,9170,"LOGROÑO, AEROPUERTO",353.0,0.1,15.4,2023.0,5.0,2.800000000000007,3.600000000000007,19.500000000000007,15.414285714285716,17.006666666666668,-1.5076470588235311,False,42.454,-2.322
231070081,FUENTE LA RUEDA,2023-05-15,555633,4693920,433.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),121.0,RNIT,2023,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",6489.027904066217,9170,"LOGROÑO, AEROPUERTO",353.0,0.1,15.4,2023.0,5.0,2.800000000000007,3.600000000000007,19.500000000000007,15.414285714285716,17.006666666666668,-1.5076470588235311,False,42.454,-2.322
231030063,FUENTE DE MURILLO,2023-05-15,556976,4696787,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),149.0,RNIT,2023,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",3823.039118239015,9170,"LOGROÑO, AEROPUERTO",353.0,0.1,15.4,2023.0,5.0,2.800000000000007,3.600000000000007,19.500000000000007,15.414285714285716,17.006666666666668,-1.5076470588235311,False,42.454,-2.322
231030088,JARRA EN EL CEMENTERIO,2023-05-15,558883,4699753,345.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,AGONCILLO,Rioja (La),8.8,RNIT,2023,5,False,False,normal,9170,"LOGROÑO, AEROPUERTO",3201.151833297198,9170,"LOGROÑO, AEROPUERTO",353.0,0.1,15.4,2023.0,5.0,2.800000000000007,3.600000000000007,19.500000000000007,15.414285714285716,17.006666666666668,-1.5076470588235311,False,42.454,-2.322
241050067,PEÑASCASAS (Po:5),2023-05-17,569734,4696089,326.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALCANADRE,Rioja (La),17.7,RNIT,2023,5,False,False,normal,9170,"LOGROÑO, AEROPUERTO",14636.182262616467,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,14.2,2023.0,5.0,2.5000000000000075,3.7000000000000073,19.60000000000001,14.55714285714286,17.083333333333332,-2.7076470588235324,False,42.454,-2.322
231030090,CAMINO DEL MOLINO,2023-05-17,556798,4699105,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,AGONCILLO,AGONCILLO,Rioja (La),25.7,RNIT,2023,5,False,True,riesgo,9170,"LOGROÑO, AEROPUERTO",1672.4116879838825,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,14.2,2023.0,5.0,2.5000000000000075,3.7000000000000073,19.60000000000001,14.55714285714286,17.083333333333332,-2.7076470588235324,False,42.454,-2.322
231080029,LOS AGUAZALES,2023-05-17,562879,4687823,563.0,106.0,SIN DEFINIR MASA,Pozo,GALILEA,GALILEA,Rioja (La),48.5,RNIT,2023,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",14464.110382608964,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,14.2,2023.0,5.0,2.5000000000000075,3.7000000000000073,19.60000000000001,14.55714285714286,17.083333333333332,-2.7076470588235324,False,42.454,-2.322
231050145,Mogrones (PO: 17; PA: 104 ),2023-06-28,545213,4694131,455.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALBERITE,Rioja (La),25.6,RNIT,2023,6,False,True,riesgo,9170,"LOGROÑO, AEROPUERTO",12264.576196061007,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,21.8,2023.0,6.0,38.00000000000001,72.5,118.6,22.02857142857143,21.07,0.3196969696969702,True,42.454,-2.322
231030091,LA TEJERA,2023-06-28,553380,4700080,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),80.0,RNIT,2023,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",2392.1624390270426,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,21.8,2023.0,6.0,38.00000000000001,72.5,118.6,22.02857142857143,21.07,0.3196969696969702,True,42.454,-2.322
231020155,Sondeos Nitratos Rioja LOGROÑO VAREA,2023-06-28,551332,4701878,341.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),26.7,RNIT,2023,6,False,True,riesgo,9170,"LOGROÑO, AEROPUERTO",4655.737944314024,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,21.8,2023.0,6.0,38.00000000000001,72.5,118.6,22.02857142857143,21.07,0.3196969696969702,True,42.454,-2.322
231020159,PASADA DEL ESPINAL,2023-06-28,550879,4701051,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),14.4,RNIT,2023,6,False,False,normal,9170,"LOGROÑO, AEROPUERTO",4912.83440297836,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,21.8,2023.0,6.0,38.00000000000001,72.5,118.6,22.02857142857143,21.07,0.3196969696969702,True,42.454,-2.322
241050045,RECUEJA,2023-07-20,572065,4695776,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,ALCANADRE,ALCANADRE,Rioja (La),2.5,RBAS,2023,7,False,False,normal,9170,"LOGROÑO, AEROPUERTO",16960.201890933608,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,21.2,2023.0,7.0,0.0,0.3000000000000071,44.8,23.957142857142856,22.40333333333333,-2.612316715542523,False,42.454,-2.322
231030088,JARRA EN EL CEMENTERIO,2023-10-24,558883,4699753,345.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,AGONCILLO,Rioja (La),4.2,RNIT,2023,10,False,False,normal,9170,"LOGROÑO, AEROPUERTO",3201.151833297198,9170,"LOGROÑO, AEROPUERTO",353.0,1.0,12.1,2023.0,10.0,26.800000000000004,28.800000000000008,28.800000000000004,14.585714285714287,18.08333333333333,-3.356598240469207,True,42.454,-2.322
231030090,CAMINO DEL MOLINO,2023-10-24,556798,4699105,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,AGONCILLO,AGONCILLO,Rioja (La),20.6,RNIT,2023,10,False,False,normal,9170,"LOGROÑO, AEROPUERTO",1672.4116879838825,9170,"LOGROÑO, AEROPUERTO",353.0,1.0,12.1,2023.0,10.0,26.800000000000004,28.800000000000008,28.800000000000004,14.585714285714287,18.08333333333333,-3.356598240469207,True,42.454,-2.322
231030063,FUENTE DE MURILLO,2023-10-24,556976,4696787,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),176.0,RNIT,2023,10,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",3823.039118239015,9170,"LOGROÑO, AEROPUERTO",353.0,1.0,12.1,2023.0,10.0,26.800000000000004,28.800000000000008,28.800000000000004,14.585714285714287,18.08333333333333,-3.356598240469207,True,42.454,-2.322
231020155,Sondeos Nitratos Rioja LOGROÑO VAREA,2023-10-26,551332,4701878,341.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),23.3,RNIT,2023,10,False,False,normal,9170,"LOGROÑO, AEROPUERTO",4655.737944314024,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,12.8,2023.0,10.0,26.600000000000005,30.000000000000007,30.000000000000007,12.614285714285714,17.666666666666668,-2.656598240469206,True,42.454,-2.322
231020159,PASADA DEL ESPINAL,2023-10-26,550879,4701051,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),27.0,RNIT,2023,10,False,True,riesgo,9170,"LOGROÑO, AEROPUERTO",4912.83440297836,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,12.8,2023.0,10.0,26.600000000000005,30.000000000000007,30.000000000000007,12.614285714285714,17.666666666666668,-2.656598240469206,True,42.454,-2.322
231030091,LA TEJERA,2023-10-26,553380,4700080,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),51.0,RNIT,2023,10,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",2392.1624390270426,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,12.8,2023.0,10.0,26.600000000000005,30.000000000000007,30.000000000000007,12.614285714285714,17.666666666666668,-2.656598240469206,True,42.454,-2.322
231070081,FUENTE LA RUEDA,2023-10-26,555633,4693920,433.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),123.0,RNIT,2023,10,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",6489.027904066217,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,12.8,2023.0,10.0,26.600000000000005,30.000000000000007,30.000000000000007,12.614285714285714,17.666666666666668,-2.656598240469206,True,42.454,-2.322
231070139,La Senda (PO: 16; PA: 214),2023-10-26,557208,4691574,520.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,,MURILLO DE RÍO LEZA,Rioja (La),192.0,RNIT,2023,10,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",8953.559579368382,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,12.8,2023.0,10.0,26.600000000000005,30.000000000000007,30.000000000000007,12.614285714285714,17.666666666666668,-2.656598240469206,True,42.454,-2.322
231080029,LOS AGUAZALES,2023-10-26,562879,4687823,563.0,106.0,SIN DEFINIR MASA,Pozo,GALILEA,GALILEA,Rioja (La),45.4,RNIT,2023,10,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",14464.110382608964,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,12.8,2023.0,10.0,26.600000000000005,30.000000000000007,30.000000000000007,12.614285714285714,17.666666666666668,-2.656598240469206,True,42.454,-2.322
231050145,Mogrones (PO: 17; PA: 104 ),2023-12-12,545213,4694131,455.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALBERITE,Rioja (La),24.5,RNIT,2023,12,False,False,normal,9170,"LOGROÑO, AEROPUERTO",12264.576196061007,9170,"LOGROÑO, AEROPUERTO",353.0,2.0,8.1,2023.0,12.0,5.5,31.90000000000001,33.70000000000001,6.414285714285714,8.75,0.9507331378299116,False,42.454,-2.322
231030063,FUENTE DE MURILLO,2024-06-10,556976,4696787,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),113.0,RNIT,2024,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",3823.039118239015,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.4,21.585714285714285,17.85666666666667,-5.68030303030303,False,42.454,-2.322
231070081,FUENTE LA RUEDA,2024-06-10,555633,4693920,433.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),114.0,RNIT,2024,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",6489.027904066217,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.4,21.585714285714285,17.85666666666667,-5.68030303030303,False,42.454,-2.322
231070139,La Senda (PO: 16; PA: 214),2024-06-10,557208,4691574,520.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,,MURILLO DE RÍO LEZA,Rioja (La),192.0,RNIT,2024,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",8953.559579368382,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.4,21.585714285714285,17.85666666666667,-5.68030303030303,False,42.454,-2.322
231060003,FUENTE DE LA DEHESA (Po. 13; Pa. 202),2024-06-10,547152,4694126,520.0,106.0,SIN DEFINIR MASA,Manantial,ALBERITE,ALBERITE,Rioja (La),90.0,RNIT,2024,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",10648.075894331198,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.4,21.585714285714285,17.85666666666667,-5.68030303030303,False,42.454,-2.322
241050067,PEÑASCASAS (Po:5),2024-06-11,569734,4696089,326.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALCANADRE,Rioja (La),2.5,RNIT,2024,6,False,False,normal,9170,"LOGROÑO, AEROPUERTO",14636.182262616467,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,21.12857142857143,17.716666666666665,-5.68030303030303,False,42.454,-2.322
231030088,JARRA EN EL CEMENTERIO,2024-06-11,558883,4699753,345.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,AGONCILLO,Rioja (La),11.3,RNIT,2024,6,False,False,normal,9170,"LOGROÑO, AEROPUERTO",3201.151833297198,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,21.12857142857143,17.716666666666665,-5.68030303030303,False,42.454,-2.322
231030090,CAMINO DEL MOLINO,2024-06-11,556798,4699105,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,AGONCILLO,AGONCILLO,Rioja (La),8.3,RNIT,2024,6,False,False,normal,9170,"LOGROÑO, AEROPUERTO",1672.4116879838825,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,21.12857142857143,17.716666666666665,-5.68030303030303,False,42.454,-2.322
231020159,PASADA DEL ESPINAL,2024-06-11,550879,4701051,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),15.3,RNIT,2024,6,False,False,normal,9170,"LOGROÑO, AEROPUERTO",4912.83440297836,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,21.12857142857143,17.716666666666665,-5.68030303030303,False,42.454,-2.322
231020155,Sondeos Nitratos Rioja LOGROÑO VAREA,2024-06-11,551332,4701878,341.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),25.6,RNIT,2024,6,False,True,riesgo,9170,"LOGROÑO, AEROPUERTO",4655.737944314024,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,21.12857142857143,17.716666666666665,-5.68030303030303,False,42.454,-2.322
231030091,LA TEJERA,2024-06-11,553380,4700080,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),57.0,RNIT,2024,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",2392.1624390270426,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,21.12857142857143,17.716666666666665,-5.68030303030303,False,42.454,-2.322
231080029,LOS AGUAZALES,2024-06-12,562879,4687823,563.0,106.0,SIN DEFINIR MASA,Pozo,GALILEA,GALILEA,Rioja (La),48.4,RNIT,2024,6,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",14464.110382608964,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,16.0,2024.0,6.0,5.7,5.700000000000007,81.00000000000001,20.52857142857143,17.589999999999996,-5.480303030303031,False,42.454,-2.322
241050045,RECUEJA,2025-02-24,572065,4695776,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,ALCANADRE,ALCANADRE,Rioja (La),1.0,RBAS,2025,2,False,False,normal,9170,"LOGROÑO, AEROPUERTO",16960.201890933608,9170,"LOGROÑO, AEROPUERTO",353.0,1.0,10.4,2025.0,2.0,5.100000000000003,14.100000000000003,34.30000000000001,10.514285714285716,8.406666666666666,2.315755627009647,False,42.454,-2.322
241060011,CANTARROYUELA DE PRADEJON (PO: 1 PA: 26),2025-03-11,579079,4690031,325.0,49.0,ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,Pozo,PRADEJON,PRADEJÓN,Rioja (La),4.1,RNIT,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",25533.1932393197,9170,"LOGROÑO, AEROPUERTO",353.0,0.7,11.5,2025.0,3.0,12.200000000000005,26.300000000000008,40.40000000000001,10.714285714285714,9.606666666666666,1.1870967741935488,False,42.454,-2.322
231030090,CAMINO DEL MOLINO,2025-03-17,556798,4699105,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,AGONCILLO,AGONCILLO,Rioja (La),11.7,RNIT,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",1672.4116879838825,9170,"LOGROÑO, AEROPUERTO",353.0,0.6,5.0,2025.0,3.0,13.200000000000005,36.60000000000001,43.20000000000002,8.22857142857143,9.416666666666666,-5.312903225806451,False,42.454,-2.322
231030063,FUENTE DE MURILLO,2025-03-17,556976,4696787,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),96.0,RNIT,2025,3,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",3823.039118239015,9170,"LOGROÑO, AEROPUERTO",353.0,0.6,5.0,2025.0,3.0,13.200000000000005,36.60000000000001,43.20000000000002,8.22857142857143,9.416666666666666,-5.312903225806451,False,42.454,-2.322
231070139,La Senda (PO: 16; PA: 214),2025-03-17,557208,4691574,520.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,,MURILLO DE RÍO LEZA,Rioja (La),108.2,RNIT,2025,3,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",8953.559579368382,9170,"LOGROÑO, AEROPUERTO",353.0,0.6,5.0,2025.0,3.0,13.200000000000005,36.60000000000001,43.20000000000002,8.22857142857143,9.416666666666666,-5.312903225806451,False,42.454,-2.322
231080029,LOS AGUAZALES,2025-03-17,562879,4687823,563.0,106.0,SIN DEFINIR MASA,Pozo,GALILEA,GALILEA,Rioja (La),55.4,RNIT,2025,3,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",14464.110382608964,9170,"LOGROÑO, AEROPUERTO",353.0,0.6,5.0,2025.0,3.0,13.200000000000005,36.60000000000001,43.20000000000002,8.22857142857143,9.416666666666666,-5.312903225806451,False,42.454,-2.322
241050067,PEÑASCASAS (Po:5),2025-03-18,569734,4696089,326.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALCANADRE,Rioja (La),7.6,RNIT,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",14636.182262616467,9170,"LOGROÑO, AEROPUERTO",353.0,0.4,7.4,2025.0,3.0,12.400000000000004,31.100000000000005,43.80000000000001,7.685714285714285,9.296666666666663,-2.912903225806451,False,42.454,-2.322
231070081,FUENTE LA RUEDA,2025-03-18,555633,4693920,433.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),163.2,RNIT,2025,3,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",6489.027904066217,9170,"LOGROÑO, AEROPUERTO",353.0,0.4,7.4,2025.0,3.0,12.400000000000004,31.100000000000005,43.80000000000001,7.685714285714285,9.296666666666663,-2.912903225806451,False,42.454,-2.322
231020155,Sondeos Nitratos Rioja LOGROÑO VAREA,2025-03-18,551332,4701878,341.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),43.2,RNIT,2025,3,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",4655.737944314024,9170,"LOGROÑO, AEROPUERTO",353.0,0.4,7.4,2025.0,3.0,12.400000000000004,31.100000000000005,43.80000000000001,7.685714285714285,9.296666666666663,-2.912903225806451,False,42.454,-2.322
231030088,JARRA EN EL CEMENTERIO,2025-03-18,558883,4699753,345.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,AGONCILLO,Rioja (La),6.6,RNIT,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",3201.151833297198,9170,"LOGROÑO, AEROPUERTO",353.0,0.4,7.4,2025.0,3.0,12.400000000000004,31.100000000000005,43.80000000000001,7.685714285714285,9.296666666666663,-2.912903225806451,False,42.454,-2.322
231050145,Mogrones (PO: 17; PA: 104 ),2025-03-20,545213,4694131,455.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALBERITE,Rioja (La),22.5,RNIT,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",12264.576196061007,9170,"LOGROÑO, AEROPUERTO",353.0,1.5,13.6,2025.0,3.0,2.200000000000004,25.000000000000007,44.20000000000002,7.142857142857143,9.15,3.2870967741935484,False,42.454,-2.322
231060003,FUENTE DE LA DEHESA (Po. 13; Pa. 202),2025-03-26,547152,4694126,520.0,106.0,SIN DEFINIR MASA,Manantial,ALBERITE,ALBERITE,Rioja (La),51.9,RNIT,2025,3,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",10648.075894331198,9170,"LOGROÑO, AEROPUERTO",353.0,0.1,10.4,2025.0,3.0,26.300000000000004,39.10000000000001,65.40000000000002,11.128571428571428,9.283333333333331,0.0870967741935491,True,42.454,-2.322
231020105,CHALET IREGUA,2025-03-27,546929,4699045,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,VILLAMEDIANA DE IREGUA,Rioja (La),21.7,RNIT,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",8925.25633246829,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,9.8,2025.0,3.0,26.4,38.50000000000001,64.50000000000001,10.857142857142858,9.283333333333331,-0.5129032258064505,True,42.454,-2.322
231020105,CHALET IREGUA,2025-03-27,546929,4699045,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,VILLAMEDIANA DE IREGUA,Rioja (La),21.7,RBAS,2025,3,False,False,normal,9170,"LOGROÑO, AEROPUERTO",8925.25633246829,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,9.8,2025.0,3.0,26.4,38.50000000000001,64.50000000000001,10.857142857142858,9.283333333333331,-0.5129032258064505,True,42.454,-2.322
241060011,CANTARROYUELA DE PRADEJON (PO: 1 PA: 26),2025-05-06,579079,4690031,325.0,49.0,ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,Pozo,PRADEJON,PRADEJÓN,Rioja (La),0.5,RNIT,2025,5,False,False,normal,9170,"LOGROÑO, AEROPUERTO",25533.1932393197,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,11.2,2025.0,5.0,21.300000000000004,28.90000000000001,74.60000000000002,15.914285714285716,14.01,-5.707647058823532,False,42.454,-2.322
241050067,PEÑASCASAS (Po:5),2025-05-07,569734,4696089,326.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,ALCANADRE,Rioja (La),5.9,RNIT,2025,5,False,False,normal,9170,"LOGROÑO, AEROPUERTO",14636.182262616467,9170,"LOGROÑO, AEROPUERTO",353.0,0.2,13.2,2025.0,5.0,21.300000000000004,23.000000000000004,74.60000000000002,15.142857142857142,13.873333333333331,-3.707647058823533,False,42.454,-2.322
241050045,RECUEJA,2025-05-07,572065,4695776,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,ALCANADRE,ALCANADRE,Rioja (La),0.5,RBAS,2025,5,False,False,normal,9170,"LOGROÑO, AEROPUERTO",16960.201890933608,9170,"LOGROÑO, AEROPUERTO",353.0,0.2,13.2,2025.0,5.0,21.300000000000004,23.000000000000004,74.60000000000002,15.142857142857142,13.873333333333331,-3.707647058823533,False,42.454,-2.322
231020155,Sondeos Nitratos Rioja LOGROÑO VAREA,2025-05-20,551332,4701878,341.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Sondeo,,LOGROÑO,Rioja (La),49.4,RNIT,2025,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",4655.737944314024,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,15.8,2025.0,5.0,8.200000000000003,26.6,55.40000000000001,15.985714285714286,14.63,-1.107647058823531,False,42.454,-2.322
231070139,La Senda (PO: 16; PA: 214),2025-05-27,557208,4691574,520.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,,MURILLO DE RÍO LEZA,Rioja (La),102.0,RNIT,2025,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",8953.559579368382,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,19.4,2025.0,5.0,0.6000000000000035,11.000000000000004,48.100000000000016,16.142857142857142,15.15,2.492352941176467,False,42.454,-2.322
231070081,FUENTE LA RUEDA,2025-05-27,555633,4693920,433.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),105.2,RNIT,2025,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",6489.027904066217,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,19.4,2025.0,5.0,0.6000000000000035,11.000000000000004,48.100000000000016,16.142857142857142,15.15,2.492352941176467,False,42.454,-2.322
231030088,JARRA EN EL CEMENTERIO,2025-05-28,558883,4699753,345.0,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Pozo,,AGONCILLO,Rioja (La),6.3,RNIT,2025,5,False,False,normal,9170,"LOGROÑO, AEROPUERTO",3201.151833297198,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,21.4,2025.0,5.0,0.6000000000000035,8.800000000000004,48.100000000000016,16.657142857142855,15.376666666666663,4.492352941176467,False,42.454,-2.322
231030063,FUENTE DE MURILLO,2025-05-29,556976,4696787,,48.0,ALUVIAL DE LA RIOJA-MENDAVIA,Manantial,MURILLO DE RIO LEZA,MURILLO DE RÍO LEZA,Rioja (La),126.9,RNIT,2025,5,True,False,afectada,9170,"LOGROÑO, AEROPUERTO",3823.039118239015,9170,"LOGROÑO, AEROPUERTO",353.0,0.0,24.5,2025.0,5.0,0.0,8.300000000000004,48.100000000000016,17.414285714285715,15.646666666666668,7.592352941176468,False,42.454,-2.322
